0.0,0.741,0.679,5.315,7.203,0.332,-1.838,34.84,5.755,1.369,2.361,17.271,7.242,0.024,1.451,-12.668,5.657,-0.53,1.0
0.0,0.841,0.741,6.036,7.239,0.393,-1.834,35.427,5.831,0.655,2.373,17.995,7.245,0.0,1.451,-12.104,5.602,-0.661,1.0
0.0,0.941,0.786,6.762,7.273,0.332,-1.831,36.02,5.831,-0.655,2.385,18.72,7.245,0.024,1.459,-11.547,5.544,-0.536,1.0
0.0,1.041,0.81,7.492,7.3,0.192,-1.829,36.606,5.755,-1.366,2.397,19.444,7.248,0.052,1.474,-10.998,5.505,-0.262,1.0
0.0,1.141,0.821,8.224,7.312,0.061,-1.828,37.172,5.648,-0.771,2.409,20.17,7.251,0.03,1.491,-10.449,5.474,-0.226,1.0
0.0,1.241,0.837,8.956,7.315,0.0,-1.827,37.726,5.605,0.076,2.421,20.895,7.254,-0.018,1.506,-9.902,5.447,-0.305,1.0
0.0,1.341,0.853,9.687,7.318,0.03,-1.826,38.286,5.627,0.308,2.432,21.621,7.251,-0.052,1.521,-9.36,5.438,-0.07,1.0
0.0,1.441,0.868,10.419,7.324,0.073,-1.824,38.854,5.614,-0.335,2.444,22.345,7.245,-0.03,1.537,-8.819,5.447,0.262,1.0
0.0,1.541,0.884,11.153,7.315,-0.165,-1.822,39.426,5.471,-2.21,2.455,23.069,7.245,-0.006,1.553,-8.271,5.441,-0.082,1.0
0.0,1.641,0.898,11.889,7.257,-0.872,-1.829,39.965,5.148,-3.414,2.467,23.794,7.242,0.0,1.578,-7.72,5.368,-1.289,1.0
0.0,1.741,0.913,12.616,7.126,-1.78,-1.846,40.453,4.66,-3.414,2.479,24.518,7.242,0.0,1.571,-7.185,5.218,-1.996,1.0
0.0,1.841,0.939,13.323,6.934,-2.216,-1.861,40.892,4.118,-3.414,2.491,25.242,7.242,0.0,1.547,-6.679,5.087,-0.972,1.0
0.0,1.941,0.975,14.003,6.742,-1.783,-1.874,41.287,3.691,-3.414,2.502,25.967,7.242,0.0,1.495,-6.189,5.102,1.213,1.0
0.0,2.041,1.021,14.662,6.611,-0.872,-1.891,41.627,3.438,-1.484,2.514,26.691,7.242,0.0,1.458,-5.684,5.285,2.746,1.0
0.0,2.141,1.069,15.314,6.553,-0.158,-1.908,41.952,3.347,-0.052,2.525,27.416,7.242,0.0,1.44,-5.141,5.529,2.505,1.0
0.0,2.241,1.115,15.966,6.544,0.082,-1.925,42.284,3.35,0.226,2.537,28.14,7.242,0.0,1.45,-4.567,5.715,1.231,1.0
0.0,2.341,1.161,16.622,6.55,0.009,-1.942,42.623,3.35,-0.171,2.549,28.864,7.242,0.0,1.451,-3.982,5.794,0.177,1.0
0.0,2.441,1.207,17.277,6.547,-0.064,-1.961,42.962,3.295,-0.869,2.561,29.589,7.242,0.0,1.452,-3.399,5.803,-0.128,1.0
0.0,2.541,1.253,17.93,6.553,0.116,-1.976,43.293,3.164,-1.762,2.572,30.313,7.242,0.0,1.452,-2.82,5.794,0.0,1.0
0.0,2.641,1.302,18.583,6.596,0.646,-1.974,43.604,2.972,-2.198,2.584,31.037,7.245,0.006,1.453,-2.241,5.8,0.076,1.0
0.0,2.741,1.348,19.241,6.693,1.347,-1.964,43.888,2.783,-1.777,2.595,31.762,7.245,0.0,1.453,-1.659,5.791,-0.162,1.0
0.0,2.841,1.381,19.915,6.84,1.701,-1.936,44.151,2.652,-0.884,2.607,32.486,7.245,0.0,1.457,-1.076,5.733,-0.872,1.0
0.0,2.941,1.405,20.609,6.986,1.353,-1.904,44.407,2.591,-0.174,2.619,33.211,7.245,-0.006,1.457,-0.502,5.602,-1.783,1.0
0.0,3.041,1.415,21.319,7.084,0.625,-1.875,44.663,2.585,0.079,2.631,33.928,7.3,0.924,1.444,0.053,5.41,-2.213,1.0
0.0,3.141,1.423,22.035,7.123,0.064,-1.846,44.923,2.585,-0.055,2.642,34.659,7.434,1.734,1.413,0.58,5.218,-1.771,1.0
0.0,3.241,1.433,22.749,7.126,-0.085,-1.817,45.181,2.582,-0.052,2.654,35.416,7.529,0.832,1.368,1.088,5.087,-0.866,1.0
0.0,3.341,1.444,23.461,7.12,-0.03,-1.787,45.433,2.63,0.835,2.664,36.182,7.529,-0.832,1.32,1.586,5.035,-0.073,1.0
0.0,3.441,1.454,24.173,7.117,0.0,-1.754,45.689,2.807,2.515,2.673,36.939,7.434,-1.731,1.275,2.087,5.041,0.244,1.0
0.0,3.541,1.464,24.884,7.117,0.0,-1.733,45.98,3.133,3.414,2.681,37.669,7.3,-0.921,1.23,2.593,5.057,0.134,1.0
0.0,3.641,1.475,25.596,7.117,0.0,-1.728,46.317,3.581,3.414,2.689,38.387,7.245,0.0,1.184,3.101,5.06,-0.067,1.0
0.0,3.741,1.485,26.308,7.117,0.0,-1.737,46.696,4.03,3.414,2.697,39.112,7.248,0.046,1.139,3.608,5.045,-0.265,1.0
0.0,3.841,1.495,27.02,7.117,0.0,-1.761,47.122,4.356,2.524,2.705,39.836,7.254,0.088,1.089,4.113,5.008,-0.451,1.0
0.0,3.941,1.506,27.731,7.117,0.0,-1.797,47.581,4.532,0.841,2.713,40.564,7.245,-0.192,1.052,4.612,4.95,-0.689,1.0
0.0,4.041,1.516,28.443,7.117,0.0,-1.83,48.046,4.584,-0.052,2.721,41.293,7.175,-1.042,1.036,5.105,4.877,-0.844,1.0
0.0,4.141,1.527,29.155,7.117,0.0,-1.862,48.503,4.587,0.046,2.73,42.012,7.017,-2.149,1.037,5.588,4.804,-0.692,1.0
0.0,4.241,1.537,29.867,7.117,0.0,-1.895,48.963,4.581,-0.043,2.734,42.707,6.785,-2.685,1.059,6.063,4.752,-0.363,1.0
0.0,4.341,1.548,30.579,7.117,0.0,-1.928,49.428,4.505,-1.201,2.734,43.369,6.553,-2.152,1.094,6.534,4.728,-0.085,1.0
0.0,4.441,1.558,31.29,7.117,0.0,-1.957,49.883,4.298,-2.905,2.731,44.007,6.395,-1.049,1.125,7.005,4.721,0.021,1.0
0.0,4.541,1.569,32.002,7.117,0.0,-1.998,50.298,3.938,-3.414,2.728,44.635,6.325,-0.195,1.156,7.478,4.718,-0.064,1.0
0.0,4.641,1.579,32.714,7.117,0.0,-2.045,50.666,3.456,-3.414,2.725,45.264,6.316,0.088,1.187,7.95,4.709,-0.128,1.0
0.0,4.741,1.589,33.426,7.117,0.0,-2.077,50.989,2.981,-3.414,2.722,45.896,6.322,0.046,1.217,8.416,4.737,0.494,1.0
0.0,4.841,1.6,34.132,7.172,0.878,-2.105,51.262,2.67,-2.149,2.719,46.529,6.325,0.0,1.252,8.884,4.865,1.871,1.0
0.0,4.941,1.61,34.849,7.3,1.646,-2.113,51.496,2.627,1.292,2.716,47.161,6.325,0.0,1.274,9.369,5.121,3.402,1.0
0.0,5.041,1.62,35.592,7.388,0.792,-2.108,51.752,2.816,3.133,2.713,47.794,6.325,0.0,1.281,9.901,5.486,3.414,1.0
1.0,-3.387,-1.946,-17.849,6.608,1.701,-1.97,3.697,7.532,0.268,1.602,-12.968,7.117,0.0,1.661,-43.624,9.4,-0.457,0.0
1.0,-3.287,-1.929,-17.176,6.721,0.963,-1.965,4.455,7.532,-0.253,1.606,-12.257,7.117,0.0,1.657,-42.698,9.421,1.323,0.0
1.0,-3.187,-1.915,-16.488,6.73,-0.765,-1.96,5.21,7.501,-0.543,1.61,-11.545,7.117,0.0,1.653,-41.749,9.513,0.991,0.0
1.0,-3.087,-1.877,-15.809,6.602,-2.076,-1.954,5.956,7.462,-0.287,1.614,-10.833,7.117,0.0,1.649,-40.781,9.522,-0.802,0.0
1.0,-2.987,-1.817,-15.155,6.373,-2.573,-1.951,6.698,7.443,0.015,1.618,-10.121,7.117,0.0,1.645,-39.825,9.406,-1.823,0.0
1.0,-2.887,-1.728,-14.529,6.102,-2.792,-1.956,7.442,7.446,0.012,1.622,-9.409,7.117,0.0,1.642,-38.895,9.254,-1.487,0.0
1.0,-2.787,-1.618,-13.93,5.803,-3.182,-1.963,8.187,7.446,0.0,1.626,-8.698,7.117,0.006,1.638,-37.983,9.15,-0.543,0.0
1.0,-2.687,-1.488,-13.365,5.486,-3.283,-1.968,8.932,7.446,-0.015,1.63,-7.986,7.117,0.0,1.634,-37.08,9.153,0.625,0.0
1.0,-2.587,-1.376,-12.838,5.206,-2.499,-1.965,9.676,7.443,-0.018,1.634,-7.274,7.117,-0.006,1.63,-36.167,9.263,1.542,0.0
1.0,-2.487,-1.291,-12.338,5.026,-1.183,-1.959,10.42,7.443,-0.009,1.639,-6.562,7.117,0.0,1.627,-35.231,9.385,1.259,0.0
1.0,-2.387,-1.229,-11.849,4.95,-0.125,-1.954,11.164,7.44,0.0,1.642,-5.851,7.117,0.0,1.623,-34.275,9.403,-0.555,0.0
1.0,-2.287,-1.182,-11.357,4.947,0.201,-1.95,11.908,7.443,0.0,1.646,-5.139,7.117,0.0,1.619,-33.322,9.245,-2.844,0.0
1.0,-2.187,-1.131,-10.861,4.962,0.064,-1.946,12.653,7.443,0.0,1.651,-4.427,7.117,0.0,1.613,-32.412,8.9,-3.414,0.0
1.0,-2.087,-1.079,-10.364,4.965,0.0,-1.941,13.397,7.443,0.0,1.655,-3.715,7.117,0.0,1.611,-31.545,8.452,-3.414,0.0
1.0,-1.987,-1.027,-9.867,4.965,0.0,-1.936,14.141,7.443,0.0,1.659,-3.004,7.117,0.0,1.608,-30.723,7.977,-3.414,0.0
1.0,-1.887,-0.976,-9.37,4.965,0.0,-1.932,14.885,7.443,0.0,1.663,-2.292,7.117,0.0,1.601,-29.951,7.48,-3.414,0.0
1.0,-1.787,-0.924,-8.874,4.965,0.0,-1.927,15.63,7.443,0.0,1.667,-1.58,7.117,0.0,1.597,-29.228,6.98,-3.414,0.0
1.0,-1.687,-0.872,-8.377,4.965,0.0,-1.922,16.374,7.443,0.0,1.671,-0.869,7.117,0.0,1.599,-28.55,6.547,-3.414,0.0
1.0,-1.587,-0.82,-7.881,4.965,0.0,-1.918,17.118,7.443,0.0,1.675,-0.157,7.117,0.0,1.597,-27.923,6.276,-1.695,0.0
1.0,-1.487,-0.769,-7.384,4.965,0.0,-1.913,17.863,7.443,0.0,1.679,0.555,7.117,0.0,1.595,-27.32,6.218,0.722,0.0
1.0,-1.387,-0.717,-6.888,4.965,0.0,-1.909,18.607,7.443,0.0,1.683,1.267,7.117,0.0,1.593,-26.7,6.3,1.423,0.0
1.0,-1.287,-0.665,-6.391,4.965,0.0,-1.904,19.351,7.443,0.0,1.687,1.976,7.142,0.369,1.59,-26.054,6.352,-0.073,0.0
1.0,-1.187,-0.614,-5.894,4.965,0.0,-1.899,20.095,7.443,0.0,1.691,2.69,7.193,0.698,1.597,-25.403,6.227,-2.487,0.0
1.0,-1.087,-0.562,-5.398,4.965,0.0,-1.895,20.84,7.443,0.0,1.695,3.415,7.233,0.338,1.579,-24.791,5.889,-3.414,0.0
1.0,-0.987,-0.51,-4.901,4.965,0.0,-1.891,21.584,7.443,0.0,1.698,4.144,7.233,-0.332,1.533,-24.228,5.413,-3.414,0.0
1.0,-0.887,-0.459,-4.405,4.965,0.0,-1.886,22.328,7.443,0.0,1.7,4.869,7.193,-0.701,1.488,-23.711,4.92,-3.414,0.0
1.0,-0.787,-0.407,-3.908,4.965,0.0,-1.881,23.072,7.443,0.0,1.703,5.583,7.142,-0.372,1.455,-23.237,4.526,-3.231,0.0
1.0,-0.687,-0.355,-3.411,4.965,0.0,-1.877,23.817,7.443,0.0,1.707,6.292,7.117,0.012,1.432,-22.813,4.292,-1.366,0.0
1.0,-0.587,-0.303,-2.915,4.965,0.0,-1.872,24.561,7.443,0.0,1.707,7.004,7.12,0.021,1.441,-22.399,4.2,-0.186,0.0
1.0,-0.487,-0.252,-2.418,4.965,0.0,-1.867,25.305,7.443,0.0,1.7,7.716,7.12,0.009,1.443,-21.982,4.194,0.098,0.0
1.0,-0.387,-0.2,-1.922,4.965,0.0,-1.863,26.049,7.443,0.0,1.689,8.428,7.12,-0.009,1.445,-21.562,4.2,0.027,0.0
1.0,-0.287,-0.148,-1.425,4.965,0.0,-1.858,26.794,7.443,0.0,1.682,9.14,7.12,-0.018,1.447,-21.142,4.2,0.0,0.0
1.0,-0.187,-0.097,-0.928,4.965,0.0,-1.854,27.538,7.443,0.0,1.682,9.852,7.117,-0.012,1.449,-20.722,4.2,0.0,0.0
1.0,-0.087,-0.045,-0.432,4.965,0.0,-1.85,28.282,7.443,0.0,1.686,10.564,7.12,0.046,1.451,-20.302,4.2,0.0,0.0
1.0,0.013,0.007,0.065,4.965,0.0,-1.845,29.031,7.398,-0.732,1.688,11.276,7.126,0.07,1.452,-19.881,4.2,0.0,0.0
1.0,0.113,0.059,0.561,4.965,0.0,-1.84,29.776,7.056,-3.414,1.69,11.995,7.074,-0.838,1.455,-19.461,4.2,0.0,0.0
1.0,0.213,0.11,1.058,4.965,0.0,-1.836,30.414,6.099,-3.414,1.697,12.714,6.849,-3.313,1.456,-19.041,4.2,0.0,0.0
1.0,0.313,0.162,1.554,4.965,0.0,-1.847,30.928,4.526,-3.414,1.691,13.368,6.361,-3.414,1.459,-18.621,4.2,0.0,0.0
1.0,0.413,0.213,2.051,4.965,0.0,-1.819,31.293,2.713,-3.414,1.657,13.962,5.624,-3.414,1.46,-18.201,4.2,0.0,0.0
1.0,0.513,0.265,2.545,4.987,0.341,-1.677,31.513,1.286,-3.414,1.64,14.478,4.731,-3.414,1.462,-17.781,4.2,0.0,0.0
1.0,0.613,0.317,3.044,5.035,0.64,-1.476,31.587,0.884,1.987,1.624,14.911,3.871,-3.414,1.464,-17.361,4.2,0.0,0.0
1.0,0.713,0.369,3.553,5.072,0.311,-1.219,31.719,1.57,3.414,1.613,15.272,3.216,-3.414,1.466,-16.941,4.2,0.0,0.0
1.0,0.813,0.419,4.065,5.072,-0.299,-0.992,31.946,2.822,3.414,1.617,15.568,2.832,-2.225,1.468,-16.528,4.276,1.207,0.0
1.0,0.913,0.47,4.574,5.038,-0.64,-0.808,32.273,4.008,3.414,1.617,15.825,2.685,-0.21,1.47,-16.088,4.788,3.414,0.0
1.0,1.013,0.52,5.073,4.99,-0.347,-0.774,32.7,4.66,2.307,1.617,16.089,2.676,0.183,1.472,-15.511,6.178,3.414,0.0
1.0,1.113,0.571,5.567,4.968,0.0,-0.77,33.214,4.679,-2.499,1.617,16.36,2.688,-0.006,1.491,-14.76,8.397,3.414,0.0
1.0,1.213,0.621,6.064,4.968,0.006,-0.767,33.672,4.679,0.0,1.617,16.628,2.688,-0.006,1.524,-13.809,10.802,3.414,0.0
1.0,1.313,0.673,6.56,4.968,0.015,-0.764,34.129,4.679,0.0,1.618,16.897,2.688,0.0,1.57,-12.686,12.387,3.414,0.0
1.0,1.413,0.722,7.057,4.968,0.009,-0.762,34.434,4.679,0.0,1.618,17.166,2.688,0.0,1.601,-11.415,12.326,-3.414,0.0
1.0,1.513,0.763,7.554,4.971,0.0,0.0,0.0,0.0,0.0,1.618,17.435,2.688,0.0,1.643,-10.303,10.629,-3.414,0.0
1.0,1.613,0.8,8.051,4.971,0.0,0.0,0.0,0.0,0.0,1.618,17.703,2.688,0.0,1.668,-9.372,8.15,-3.414,0.0
1.0,1.713,0.841,8.548,4.968,-0.012,0.0,0.0,0.0,0.0,1.618,17.972,2.688,0.0,1.677,-8.645,5.913,-3.414,0.0
1.0,1.813,0.889,9.045,4.968,-0.012,0.0,0.0,0.0,0.0,1.618,18.241,2.688,0.0,1.667,-8.093,4.535,-3.414,0.0
1.0,1.913,0.942,9.542,4.968,0.0,0.0,0.0,0.0,0.0,1.618,18.51,2.688,0.0,1.658,-7.679,4.045,-1.018,0.0
1.0,2.013,0.992,10.039,4.968,0.0,0.0,0.0,0.0,0.0,1.618,18.779,2.688,0.0,1.648,-7.288,3.981,0.0,0.0
1.0,2.113,1.043,10.535,4.968,0.0,0.0,0.0,0.0,0.0,1.618,19.048,2.688,0.0,1.638,-6.89,3.981,-0.04,0.0
1.0,2.213,1.093,11.032,4.968,0.0,0.0,0.0,0.0,0.0,1.618,19.316,2.688,0.0,1.629,-6.492,3.978,0.0,0.0
1.0,2.313,1.144,11.529,4.968,-0.006,0.0,0.0,0.0,0.0,1.618,19.585,2.688,0.0,1.619,-6.094,3.978,0.0,0.0
1.0,2.413,1.194,12.026,4.965,0.0,0.0,0.0,0.0,0.0,1.618,19.854,2.688,0.0,1.609,-5.697,3.978,0.0,0.0
1.0,2.513,1.245,12.522,4.968,0.006,0.0,0.0,0.0,0.0,1.618,20.123,2.688,0.0,1.6,-5.299,3.978,0.0,0.0
1.0,2.613,1.295,13.018,4.974,0.113,0.0,0.0,0.0,0.0,1.618,20.392,2.688,0.0,1.59,-4.901,3.978,0.0,0.0
1.0,2.713,1.345,13.517,4.977,0.0,0.0,0.0,0.0,0.0,1.618,20.661,2.688,0.0,1.58,-4.503,3.978,0.0,0.0
1.0,2.813,1.395,14.021,4.913,-1.006,0.0,0.0,0.0,0.0,1.618,20.929,2.688,0.0,1.571,-4.105,3.978,0.0,0.0
1.0,2.913,1.449,14.519,4.718,-2.768,0.0,0.0,0.0,0.0,1.619,21.198,2.688,0.0,1.562,-3.707,3.978,0.0,0.0
1.0,3.013,1.496,14.977,4.368,-3.414,0.0,0.0,0.0,0.0,1.618,21.467,2.688,0.0,1.552,-3.309,3.978,0.0,0.0
1.0,3.113,1.528,15.389,3.898,-3.414,0.0,0.0,0.0,0.0,1.618,21.736,2.688,0.0,1.542,-2.912,3.978,0.0,0.0
1.0,3.213,1.548,15.756,3.429,-3.414,0.0,0.0,0.0,0.0,1.619,22.004,2.688,0.009,1.532,-2.514,3.978,0.0,0.0
1.0,3.313,1.554,16.079,3.079,-2.768,0.0,0.0,0.0,0.0,1.619,22.273,2.688,0.0,1.523,-2.116,3.978,0.0,0.0
1.0,3.413,1.554,16.361,2.883,-1.006,0.0,0.0,0.0,0.0,1.619,22.542,2.688,0.0,1.513,-1.718,3.978,0.0,0.0
1.0,3.513,1.556,16.636,2.819,0.0,0.0,0.0,0.0,0.0,1.619,22.811,2.688,-0.009,1.504,-1.32,3.978,0.0,0.0
1.0,3.613,1.558,16.917,2.822,0.107,0.0,0.0,0.0,0.0,1.619,23.08,2.688,0.0,1.494,-0.922,3.978,0.0,0.0
1.0,3.713,1.561,17.201,2.829,0.0,0.0,0.0,0.0,0.0,1.619,23.349,2.688,0.0,1.484,-0.524,3.978,0.0,0.0
1.0,3.813,1.563,17.484,2.829,0.0,0.0,0.0,0.0,0.0,1.619,23.618,2.688,0.006,1.475,-0.127,3.978,0.0,0.0
1.0,3.913,1.565,17.767,2.829,0.0,0.0,0.0,0.0,0.0,1.619,23.886,2.688,0.006,1.465,0.271,3.978,0.0,0.0
1.0,4.013,1.567,18.05,2.829,0.0,0.0,0.0,0.0,0.0,1.619,24.155,2.688,0.0,1.455,0.669,3.978,0.0,0.0
1.0,4.113,1.57,18.333,2.829,0.0,0.0,0.0,0.0,0.0,1.619,24.424,2.688,-0.006,1.446,1.067,3.978,0.0,0.0
1.0,4.213,1.572,18.616,2.832,0.0,0.0,0.0,0.0,0.0,1.619,24.693,2.688,-0.006,1.436,1.465,3.978,0.0,0.0
1.0,4.313,1.574,18.899,2.832,0.0,0.0,0.0,0.0,0.0,1.619,24.962,2.688,0.0,1.427,1.863,3.978,0.0,0.0
1.0,4.413,1.576,19.182,2.832,0.0,0.0,0.0,0.0,0.0,1.619,25.231,2.688,0.0,1.417,2.261,3.978,0.0,0.0
1.0,4.513,1.579,19.465,2.832,0.0,0.0,0.0,0.0,0.0,1.619,25.499,2.688,0.0,1.408,2.656,4.002,0.369,0.0
1.0,4.613,1.581,19.748,2.832,0.0,0.0,0.0,0.0,0.0,1.619,25.768,2.688,0.0,1.398,3.056,4.054,0.689,0.0
1.0,4.713,1.584,20.031,2.829,0.0,0.0,0.0,0.0,0.0,1.619,26.037,2.688,0.0,1.388,3.467,4.09,0.329,0.0
1.0,4.813,1.586,20.314,2.832,0.0,0.0,0.0,0.0,0.0,1.619,26.306,2.688,0.0,1.378,3.881,4.09,-0.329,0.0
1.0,4.913,1.588,20.597,2.832,0.0,0.0,0.0,0.0,0.0,1.619,26.575,2.688,0.0,1.368,4.292,4.054,-0.689,0.0
1.0,5.013,1.59,20.88,2.832,0.0,0.0,0.0,0.0,0.0,1.619,26.844,2.688,0.0,1.357,4.692,4.002,-0.369,0.0
2.0,-1.806,-1.173,-12.052,6.651,0.841,0.0,0.0,0.0,0.0,2.064,-4.992,8.605,2.207,1.853,-34.307,7.221,0.405,1.0
2.0,-1.706,-1.143,-11.378,6.706,0.155,0.0,0.0,0.0,0.0,2.066,-4.112,8.754,0.96,1.851,-33.585,7.245,0.485,1.0
2.0,-1.606,-1.113,-10.705,6.715,-0.076,0.0,0.0,0.0,0.0,2.068,-3.223,8.787,-0.411,1.85,-32.853,7.254,-0.338,1.0
2.0,-1.506,-1.083,-10.034,6.709,-0.043,0.0,0.0,0.0,0.0,2.07,-2.342,8.739,-0.878,1.849,-32.125,7.209,-0.799,1.0
2.0,-1.406,-1.052,-9.364,6.706,0.0,0.0,0.0,0.0,0.0,2.072,-1.475,8.675,-0.46,1.847,-31.41,7.145,-0.536,1.0
2.0,-1.306,-1.023,-8.691,6.681,-0.393,0.0,0.0,0.0,0.0,2.074,-0.61,8.617,-0.482,1.846,-30.698,7.081,-0.546,1.0
2.0,-1.206,-0.996,-8.022,6.623,-0.738,0.0,0.0,0.0,0.0,2.076,0.254,8.516,-1.353,1.845,-29.991,7.007,-0.881,1.0
2.0,-1.106,-0.963,-7.366,6.584,-0.363,0.0,0.0,0.0,0.0,2.078,1.102,8.37,-1.811,1.844,-29.297,6.956,-0.482,1.0
2.0,-1.006,-0.909,-6.714,6.584,0.351,0.0,0.0,0.0,0.0,2.08,1.924,8.26,-0.789,1.842,-28.612,6.983,0.878,1.0
2.0,-0.906,-0.839,-6.057,6.623,0.738,0.0,0.0,0.0,0.0,2.082,2.735,8.263,0.942,1.841,-27.918,7.123,2.143,1.0
2.0,-0.806,-0.75,-5.389,6.678,0.399,0.0,0.0,0.0,0.0,2.084,3.563,8.352,1.283,1.84,-27.197,7.327,2.231,1.0
2.0,-0.706,-0.653,-4.716,6.706,0.0,0.0,0.0,0.0,0.0,2.086,4.412,8.403,0.0,1.838,-26.448,7.516,1.515,1.0
2.0,-0.606,-0.561,-4.046,6.706,0.0,0.0,0.0,0.0,0.0,2.088,5.258,8.382,-0.82,1.837,-25.687,7.663,1.247,1.0
2.0,-0.506,-0.468,-3.375,6.706,0.018,0.0,0.0,0.0,0.0,2.09,6.088,8.361,0.0,1.835,-24.916,7.803,1.484,1.0
2.0,-0.406,-0.375,-2.705,6.709,0.046,0.0,0.0,0.0,0.0,2.092,6.915,8.419,1.347,1.835,-24.125,7.916,1.067,1.0
2.0,-0.306,-0.282,-2.032,6.7,-0.14,0.0,0.0,0.0,0.0,2.094,7.762,8.541,1.475,1.834,-23.32,7.937,-0.393,1.0
2.0,-0.206,-0.19,-1.36,6.663,-0.564,0.0,0.0,0.0,0.0,2.096,8.629,8.641,0.552,1.834,-22.519,7.855,-1.597,1.0
2.0,-0.106,-0.091,-0.696,6.605,-0.695,0.0,0.0,0.0,0.0,2.098,9.501,8.672,-0.128,1.834,-21.745,7.751,-0.942,1.0
